COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
USA,United States,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,84.6,,
USA,United States,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.3,,
USA,United States,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,86.9,,
EST,Estonia,TIME05,2005,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,2.3,,
EST,Estonia,TIME05,2005,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.2,,
EST,Estonia,TIME05,2005,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,2.3,,
EST,Estonia,TIME06,2006,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,0,,
EST,Estonia,TIME06,2006,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0,,
EST,Estonia,TIME06,2006,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,0,,
EST,Estonia,TIME07,2007,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.8,,
EST,Estonia,TIME07,2007,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,8.7,,
EST,Estonia,TIME07,2007,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.9,,
EST,Estonia,TIME08,2008,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,4.6,,
EST,Estonia,TIME08,2008,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.6,,
EST,Estonia,TIME08,2008,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,4.7,,
EST,Estonia,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,11.2,,
EST,Estonia,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,11.2,,
EST,Estonia,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,11.2,,
EST,Estonia,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.9,,
EST,Estonia,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,8.9,,
EST,Estonia,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9,,
EST,Estonia,TIME16,2016,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,7.5,,
EST,Estonia,TIME16,2016,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.5,,
EST,Estonia,TIME16,2016,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.6,,
EST,Estonia,TIME09,2009,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.4,,
EST,Estonia,TIME09,2009,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,8.4,,
EST,Estonia,TIME09,2009,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.5,,
EST,Estonia,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,7.3,,
EST,Estonia,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.3,,
EST,Estonia,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.3,,
EST,Estonia,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,4.9,,
EST,Estonia,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.9,,
EST,Estonia,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,5,,
EST,Estonia,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,3.8,,
EST,Estonia,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.8,,
EST,Estonia,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,3.8,,
EST,Estonia,TIME05,2005,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,13.7,,
EST,Estonia,TIME05,2005,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,13.6,,
EST,Estonia,TIME05,2005,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,13.7,,
EST,Estonia,TIME06,2006,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,15.1,,
EST,Estonia,TIME06,2006,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,15.1,,
EST,Estonia,TIME06,2006,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,15.1,,
EST,Estonia,TIME07,2007,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,20.7,,
EST,Estonia,TIME07,2007,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,20.6,,
EST,Estonia,TIME07,2007,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,20.7,,
EST,Estonia,TIME08,2008,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,22.1,,
EST,Estonia,TIME08,2008,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,22,,
EST,Estonia,TIME08,2008,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,22.1,,
EST,Estonia,TIME09,2009,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,21.4,,
EST,Estonia,TIME09,2009,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,21.4,,
EST,Estonia,TIME09,2009,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,21.5,,
EST,Estonia,TIME14,2014,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,36.5,,
EST,Estonia,TIME14,2014,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,36.5,,
EST,Estonia,TIME14,2014,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,36.6,,
EST,Estonia,TIME15,2015,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,39.6,,
EST,Estonia,TIME15,2015,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,39.6,,
EST,Estonia,TIME15,2015,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,39.7,,
EST,Estonia,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,45.9,,
EST,Estonia,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,45.9,,
EST,Estonia,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,46,,
EST,Estonia,TIME12,2012,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,80.1,,
EST,Estonia,TIME12,2012,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,80.1,,
EST,Estonia,TIME12,2012,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,80.1,,
EST,Estonia,TIME14,2014,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,81.9,,
EST,Estonia,TIME14,2014,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.9,,
EST,Estonia,TIME14,2014,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,82,,
EST,Estonia,TIME15,2015,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,88.6,,
EST,Estonia,TIME15,2015,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,88.6,,
EST,Estonia,TIME15,2015,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,88.7,,
EST,Estonia,TIME16,2016,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,84.7,,
EST,Estonia,TIME16,2016,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,84.7,,
EST,Estonia,TIME16,2016,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,84.8,,
EST,Estonia,TIME12,2012,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,78,,
EST,Estonia,TIME12,2012,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,77.9,,
EST,Estonia,TIME12,2012,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,78,,
EST,Estonia,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.3,,
EST,Estonia,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.3,,
EST,Estonia,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,82.4,,
EST,Estonia,TIME14,2014,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,85.4,,
EST,Estonia,TIME14,2014,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,85.4,,
EST,Estonia,TIME14,2014,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,85.4,,
EST,Estonia,TIME15,2015,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.9,,
EST,Estonia,TIME15,2015,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,90.8,,
EST,Estonia,TIME15,2015,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,90.9,,
EST,Estonia,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,79.6,,
EST,Estonia,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,79.5,,
EST,Estonia,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,79.6,,
EST,Estonia,TIME08,2008,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,66.8,,
EST,Estonia,TIME08,2008,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,66.7,,
EST,Estonia,TIME08,2008,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,66.8,,
EST,Estonia,TIME09,2009,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,69.8,,
EST,Estonia,TIME09,2009,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,69.7,,
EST,Estonia,TIME09,2009,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,69.8,,
EST,Estonia,TIME10,2010,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,73.7,,
EST,Estonia,TIME10,2010,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,73.6,,
EST,Estonia,TIME10,2010,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,73.7,,
EST,Estonia,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,83.4,,
EST,Estonia,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,83.4,,
EST,Estonia,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,83.5,,
EST,Estonia,TIME12,2012,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.9,,
EST,Estonia,TIME12,2012,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.9,,
EST,Estonia,TIME12,2012,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,83,,
EST,Estonia,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.9,,
EST,Estonia,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.9,,
EST,Estonia,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,82.9,,
EST,Estonia,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,86.7,,
EST,Estonia,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,86.7,,
EST,Estonia,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,86.8,,
EST,Estonia,TIME16,2016,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,83.4,,
EST,Estonia,TIME16,2016,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,83.3,,
EST,Estonia,TIME16,2016,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,83.4,,
EST,Estonia,TIME08,2008,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,71.5,,
EST,Estonia,TIME08,2008,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,71.4,,
EST,Estonia,TIME08,2008,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,71.5,,
EST,Estonia,TIME09,2009,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,56.5,,
EST,Estonia,TIME09,2009,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,56.4,,
EST,Estonia,TIME09,2009,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,56.5,,
EST,Estonia,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,81,,
EST,Estonia,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81,,
EST,Estonia,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81.1,,
EST,Estonia,TIME11,2011,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,80.3,,
EST,Estonia,TIME11,2011,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,80.2,,
EST,Estonia,TIME11,2011,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,80.3,,
EST,Estonia,TIME12,2012,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,81.9,,
EST,Estonia,TIME12,2012,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.9,,
EST,Estonia,TIME12,2012,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81.9,,
EST,Estonia,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.5,,
EST,Estonia,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.5,,
EST,Estonia,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,82.5,,
EST,Estonia,TIME14,2014,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,84.3,,
EST,Estonia,TIME14,2014,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,84.3,,
EST,Estonia,TIME14,2014,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,84.4,,
EST,Estonia,TIME15,2015,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,89.2,,
EST,Estonia,TIME15,2015,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,89.1,,
EST,Estonia,TIME15,2015,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,89.2,,
EST,Estonia,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,78.6,,
EST,Estonia,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,78.6,,
EST,Estonia,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,78.7,,
EST,Estonia,TIME12,2012,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,69.6,,
EST,Estonia,TIME12,2012,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,69.5,,
EST,Estonia,TIME12,2012,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,69.7,,
EST,Estonia,TIME14,2014,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,81.8,,
EST,Estonia,TIME14,2014,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.8,,
EST,Estonia,TIME14,2014,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81.9,,
EST,Estonia,TIME15,2015,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,89,,
EST,Estonia,TIME15,2015,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,88.9,,
EST,Estonia,TIME15,2015,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,89,,
EST,Estonia,TIME16,2016,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,81.2,,
EST,Estonia,TIME16,2016,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.2,,
EST,Estonia,TIME16,2016,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81.2,,
