VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2011,2011,7.68,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2012,2012,7.67,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2013,2013,7.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2014,2014,7.58,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2015,2015,7.54,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,AUT,Austria,2016,2016,7.42,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2000,2000,6.71,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2001,2001,6.63,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2002,2002,6.56,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2003,2003,6.53,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2004,2004,6.47,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2005,2005,6.43,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2006,2006,6.38,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2007,2007,6.32,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2008,2008,6.26,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2009,2009,6.2,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2010,2010,6.14,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2011,2011,6.03,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2012,2012,5.98,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2013,2013,5.93,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2014,2014,5.88,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2015,2015,5.82,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2016,2016,5.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,BEL,Belgium,2017,2017,5.68,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2000,2000,3.77,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2001,2001,3.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2002,2002,3.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2003,2003,3.5,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2004,2004,3.44,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2005,2005,3.1,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2006,2006,3.02,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2007,2007,2.96,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2008,2008,2.85,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2009,2009,2.8,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2010,2010,2.78,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2011,2011,2.8,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2012,2012,2.78,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2013,2013,2.71,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2014,2014,2.67,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2015,2015,2.61,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2016,2016,2.58,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CAN,Canada,2017,2017,2.55,P,Provisional value
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2000,2000,7.8,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2001,2001,7.77,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2002,2002,7.76,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2003,2003,7.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2004,2004,7.65,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2005,2005,7.57,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2006,2006,7.45,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2007,2007,7.33,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2008,2008,7.21,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2009,2009,7.14,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2010,2010,7.04,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2011,2011,6.84,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2012,2012,6.66,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2013,2013,6.46,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2014,2014,6.45,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2015,2015,6.49,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,CZE,Czech Republic,2016,2016,6.85,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2000,2000,4.29,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2001,2001,4.22,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2002,2002,4.29,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2003,2003,4.13,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2004,2004,3.97,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2005,2005,3.86,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2006,2006,3.79,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2007,2007,3.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2008,2008,3.57,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2009,2009,3.49,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2010,2010,3.5,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2011,2011,3.13,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2013,2013,3.07,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2014,2014,2.69,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2015,2015,2.53,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2016,2016,2.6,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DNK,Denmark,2017,2017,2.16,E,Estimated value
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2000,2000,7.54,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2001,2001,7.46,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2002,2002,7.35,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2003,2003,7.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2004,2004,7.1,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2005,2005,7.05,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2006,2006,6.99,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2007,2007,6.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2008,2008,6.57,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2009,2009,6.25,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2010,2010,5.85,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2011,2011,5.52,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2012,2012,5.3,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2013,2013,4.87,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2014,2014,4.53,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2015,2015,4.35,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FIN,Finland,2016,2016,3.97,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2000,2000,7.97,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2001,2001,7.83,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2002,2002,7.71,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2003,2003,7.55,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2004,2004,7.39,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2005,2005,7.22,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2006,2006,7.11,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2007,2007,7.06,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2008,2008,6.9,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2009,2009,6.66,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2010,2010,6.43,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2011,2011,6.36,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2012,2012,6.34,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2013,2013,6.28,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2014,2014,6.22,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2015,2015,6.13,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,FRA,France,2016,2016,6.05,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2000,2000,9.12,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2001,2001,9.01,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2002,2002,8.87,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2003,2003,8.74,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2004,2004,8.58,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2005,2005,8.47,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2006,2006,8.3,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2007,2007,8.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2008,2008,8.21,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2009,2009,8.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2010,2010,8.25,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2011,2011,8.38,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2012,2012,8.34,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2013,2013,8.28,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2014,2014,8.23,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2015,2015,8.13,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,DEU,Germany,2016,2016,8.06,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2000,2000,4.77,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2001,2001,4.81,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2002,2002,4.75,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2003,2003,4.74,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2004,2004,4.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2005,2005,4.78,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2006,2006,4.87,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2007,2007,4.88,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2008,2008,4.84,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2009,2009,4.93,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2010,2010,4.48,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2011,2011,4.47,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2012,2012,4.45,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2013,2013,4.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2014,2014,4.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2015,2015,4.25,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,GRC,Greece,2016,2016,4.2,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2000,2000,8.16,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2001,2001,7.92,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2002,2002,7.91,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2003,2003,7.9,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2004,2004,7.89,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2005,2005,7.91,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2006,2006,7.98,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2007,2007,7.19,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2008,2008,7.11,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2009,2009,7.14,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2010,2010,7.18,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2011,2011,7.19,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2012,2012,7,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2013,2013,7.04,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2014,2014,6.98,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2015,2015,6.99,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2016,2016,7,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2007,2007,4.12,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2008,2008,3.91,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2009,2009,3.7,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2010,2010,3.58,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2011,2011,3.29,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2012,2012,3.25,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2013,2013,3.22,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2014,2014,3.16,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2015,2015,3.12,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2016,2016,3.13,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ISL,Iceland,2017,2017,3.11,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2000,2000,6.13,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2001,2001,5.86,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2002,2002,5.78,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2003,2003,5.67,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2004,2004,5.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2005,2005,5.46,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2006,2006,5.26,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2007,2007,5.1,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2008,2008,4.85,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2009,2009,2.83,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2010,2010,2.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2011,2011,2.62,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2012,2012,2.54,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2013,2013,2.56,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2014,2014,2.57,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,IRL,Ireland,2015,2015,2.99,B,Break
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2000,2000,4.71,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2001,2001,4.61,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2002,2002,4.44,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2003,2003,4.18,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2004,2004,4.02,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2005,2005,4.04,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2006,2006,3.99,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2007,2007,3.91,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2008,2008,3.79,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2009,2009,3.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2010,2010,3.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2011,2011,3.52,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2012,2012,3.42,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2013,2013,3.31,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2014,2014,3.21,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,ITA,Italy,2015,2015,3.2,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2000,2000,14.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2001,2001,14.58,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2002,2002,14.43,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2003,2003,14.26,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2004,2004,14.2,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2005,2005,14.08,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2006,2006,13.97,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2007,2007,13.87,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2008,2008,13.71,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2009,2009,13.62,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2010,2010,13.51,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2011,2011,13.4,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2012,2012,13.35,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2013,2013,13.3,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2014,2014,13.21,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2015,2015,13.17,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,JPN,Japan,2016,2016,13.11,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2000,2000,4.65,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2001,2001,4.45,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2002,2002,4.83,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2003,2003,5.09,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2004,2004,5.42,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2005,2005,5.9,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2006,2006,6.48,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2007,2007,7.24,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2008,2008,7.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2009,2009,8.19,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2010,2010,8.74,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2011,2011,9.53,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2012,2012,10.25,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2013,2013,10.92,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2014,2014,11.59,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2015,2015,11.61,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,KOR,Korea,2016,2016,11.98,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2004,2004,6.39,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2005,2005,5.79,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2006,2006,5.65,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2007,2007,5.67,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2008,2008,5.57,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2009,2009,5.47,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2010,2010,5.37,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2011,2011,5.28,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2012,2012,5.15,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2013,2013,5.17,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2014,2014,5.05,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2015,2015,4.93,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2016,2016,4.78,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2017,2017,4.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2000,2000,1.77,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2001,2001,1.73,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2002,2002,1.72,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2003,2003,1.7,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2004,2004,1.7,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2005,2005,1.69,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2006,2006,1.63,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2007,2007,1.64,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2008,2008,1.63,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2009,2009,1.59,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2010,2010,1.59,,
HOPITBED,Total hospital beds,RTOINPNB,Per 1 000 population,MEX,Mexico,2011,2011,1.59,,
