VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2003,2003,1.31,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2004,2004,0.88,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2005,2005,2.23,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2006,2006,3.61,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2007,2007,3.64,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2008,2008,4.13,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2009,2009,2.33,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2010,2010,3.81,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2011,2011,3.88,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2012,2012,3.93,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2013,2013,3.97,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2014,2014,4.01,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2015,2015,4.05,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LVA,Latvia,2016,2016,5.1,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2003,2003,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2004,2004,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2005,2005,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2006,2006,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2007,2007,16,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2008,2008,16,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2009,2009,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2010,2010,19,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2011,2011,17,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2012,2012,17,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2013,2013,17,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2014,2014,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2015,2015,16,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LVA,Latvia,2016,2016,16,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2000,2000,13.94,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2001,2001,14.12,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2002,2002,14.28,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2003,2003,11.8,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2004,2004,12.37,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2005,2005,14.74,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2006,2006,14.88,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2007,2007,15,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2008,2008,16.07,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2009,2009,17.74,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2010,2010,20.5,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2011,2011,23.3,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2012,2012,22.61,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2013,2013,23.35,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2014,2014,23.07,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2015,2015,25.28,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LVA,Latvia,2016,2016,25.01,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2000,2000,0.29,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2001,2001,0.58,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2002,2002,0.58,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2003,2003,0.88,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2004,2004,0.89,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2005,2005,0.9,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2006,2006,2.14,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2007,2007,1.24,B,Break
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2008,2008,0.94,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2009,2009,3.79,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2010,2010,4.84,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2011,2011,6.6,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2012,2012,6.36,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2013,2013,5.75,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2014,2014,6.48,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2015,2015,6.54,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2016,2016,6.62,,
IPINMAMA,"Mammographs, in ambulatory sector",NBMILPNB,Per million population,LTU,Lithuania,2017,2017,6.67,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2003,2003,6.56,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2004,2004,6.63,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2005,2005,8.04,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2006,2006,6.76,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2007,2007,7.27,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2008,2008,7.35,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2009,2009,8.4,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2010,2010,9.06,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2011,2011,8.25,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2012,2012,8.36,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2013,2013,8.45,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2014,2014,9.03,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2015,2015,8.09,,
IPINMAMH,"Mammographs, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2016,2016,8.17,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2005,2005,7.22,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2006,2006,7.65,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2007,2007,4.64,B,Break
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2008,2008,5.32,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2009,2009,4.74,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2010,2010,4.52,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2011,2011,6.6,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2012,2012,5.69,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2013,2013,7.78,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2014,2014,8.53,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2015,2015,7.92,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2016,2016,8.02,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,LTU,Lithuania,2017,2017,7.37,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2003,2003,3,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2004,2004,2,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2005,2005,5,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2006,2006,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2007,2007,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2008,2008,9,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2009,2009,5,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2010,2010,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2011,2011,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2012,2012,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2013,2013,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2014,2014,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2015,2015,8,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,LVA,Latvia,2016,2016,10,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2000,2000,4,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2001,2001,4.03,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2002,2002,4.07,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2003,2003,4.1,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2004,2004,3.85,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2005,2005,4.21,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2006,2006,5.81,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2007,2007,5.88,B,Break
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2008,2008,7.82,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2009,2009,9.17,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2010,2010,12.59,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2011,2011,14.2,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2012,2012,13.39,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2013,2013,13.19,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2014,2014,13.64,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2015,2015,14.11,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2016,2016,14.64,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,LTU,Lithuania,2017,2017,15.8,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2000,2000,8.87,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2001,2001,8.99,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2002,2002,9.09,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2003,2003,13.55,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2004,2004,15.02,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2005,2005,18.31,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2006,2006,18.48,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2007,2007,21.81,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2008,2008,23.88,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2009,2009,25.68,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2010,2010,29.08,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2011,2011,31.07,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2012,2012,32.44,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2013,2013,34.78,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2014,2014,36.11,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2015,2015,36.91,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,LVA,Latvia,2016,2016,36.23,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2005,2005,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2006,2006,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2007,2007,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2008,2008,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2009,2009,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2010,2010,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2011,2011,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2012,2012,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2013,2013,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2014,2014,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2015,2015,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2016,2016,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LTU,Lithuania,2017,2017,0,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2003,2003,12,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2004,2004,13,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2005,2005,15,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2006,2006,18,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2007,2007,17,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2008,2008,19,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2009,2009,20,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2010,2010,24,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2011,2011,31,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2012,2012,29,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2013,2013,30,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2014,2014,28,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2015,2015,34,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2016,2016,33,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2000,2000,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2001,2001,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2002,2002,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2003,2003,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2004,2004,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2005,2005,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2006,2006,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2007,2007,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2008,2008,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2009,2009,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2010,2010,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2011,2011,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2012,2012,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2013,2013,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2014,2014,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2015,2015,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2016,2016,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,LTU,Lithuania,2017,2017,2,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2000,2000,1,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2001,2001,3,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2002,2002,3,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2003,2003,3,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2004,2004,4,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2005,2005,5,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2006,2006,10,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2007,2007,11,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2008,2008,14,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2009,2009,17,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2010,2010,15,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2011,2011,18,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2012,2012,30,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2013,2013,31,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2014,2014,31,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2015,2015,32,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,LTU,Lithuania,2016,2016,35,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2003,2003,1.31,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2004,2004,0.88,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2005,2005,2.23,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2006,2006,3.16,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2007,2007,3.18,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2008,2008,3.67,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2009,2009,1.87,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2010,2010,3.34,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2011,2011,3.4,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2012,2012,3.44,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2013,2013,3.48,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2014,2014,3.51,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2015,2015,3.54,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NBMILPNB,Per million population,LVA,Latvia,2016,2016,4.59,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2003,2003,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2004,2004,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2005,2005,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2006,2006,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2007,2007,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2008,2008,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2009,2009,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2010,2010,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2011,2011,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2012,2012,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2013,2013,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2014,2014,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2015,2015,1,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,LVA,Latvia,2016,2016,1,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2000,2000,13,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2001,2001,12,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2002,2002,12,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2003,2003,11,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2004,2004,10,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2005,2005,11,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2006,2006,12,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2007,2007,15,B,Break
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2008,2008,22,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2009,2009,17,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2010,2010,24,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2011,2011,23,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2012,2012,21,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2013,2013,22,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2014,2014,21,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2015,2015,22,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2016,2016,23,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,LTU,Lithuania,2017,2017,26,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,LVA,Latvia,2000,2000,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,LVA,Latvia,2001,2001,0,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,LVA,Latvia,2002,2002,0,,
