HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2007,2007,USD,US Dollar,0,Units,2010,2010,0.027,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2008,2008,USD,US Dollar,0,Units,2010,2010,0.023,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2009,2009,USD,US Dollar,0,Units,2010,2010,0.015,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2010,2010,USD,US Dollar,0,Units,2010,2010,0.012,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2011,2011,USD,US Dollar,0,Units,2010,2010,0.014,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2012,2012,USD,US Dollar,0,Units,2010,2010,0.014,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2013,2013,USD,US Dollar,0,Units,2010,2010,0.013,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2014,2014,USD,US Dollar,0,Units,2010,2010,0.01,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",POL,Poland,2015,2015,USD,US Dollar,0,Units,2010,2010,0.008,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2004,2004,USD,US Dollar,0,Units,2010,2010,3.906,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2005,2005,USD,US Dollar,0,Units,2010,2010,4.287,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2006,2006,USD,US Dollar,0,Units,2010,2010,4.015,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2007,2007,USD,US Dollar,0,Units,2010,2010,3.516,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2000,2000,USD,US Dollar,0,Units,2010,2010,889.841,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2001,2001,USD,US Dollar,0,Units,2010,2010,910.891,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2002,2002,USD,US Dollar,0,Units,2010,2010,926.5,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2003,2003,USD,US Dollar,0,Units,2010,2010,935.412,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2004,2004,USD,US Dollar,0,Units,2010,2010,942.314,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2005,2005,USD,US Dollar,0,Units,2010,2010,961.943,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2006,2006,USD,US Dollar,0,Units,2010,2010,979.094,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2007,2007,USD,US Dollar,0,Units,2010,2010,1011.65,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2008,2008,USD,US Dollar,0,Units,2010,2010,1048.293,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2009,2009,USD,US Dollar,0,Units,2010,2010,1087.057,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2010,2010,USD,US Dollar,0,Units,2010,2010,1174.088,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2011,2011,USD,US Dollar,0,Units,2010,2010,1230.24,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2012,2012,USD,US Dollar,0,Units,2010,2010,1274.736,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2013,2013,USD,US Dollar,0,Units,2010,2010,1291.294,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2014,2014,USD,US Dollar,0,Units,2010,2010,1294.689,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2015,2015,USD,US Dollar,0,Units,2010,2010,1304.307,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2004,2004,USD,US Dollar,0,Units,2010,2010,0.148,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2004,2004,USD,US Dollar,0,Units,2010,2010,838.492,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2005,2005,USD,US Dollar,0,Units,2010,2010,896.536,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2006,2006,USD,US Dollar,0,Units,2010,2010,937.404,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NZL,New Zealand,2007,2007,USD,US Dollar,0,Units,2010,2010,948.305,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2000,2000,USD,US Dollar,0,Units,2010,2010,75.408,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2001,2001,USD,US Dollar,0,Units,2010,2010,71.002,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2002,2002,USD,US Dollar,0,Units,2010,2010,61.174,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2003,2003,USD,US Dollar,0,Units,2010,2010,60.964,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2004,2004,USD,US Dollar,0,Units,2010,2010,52.212,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2005,2005,USD,US Dollar,0,Units,2010,2010,58.3,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2006,2006,USD,US Dollar,0,Units,2010,2010,54.361,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2007,2007,USD,US Dollar,0,Units,2010,2010,45.602,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2008,2008,USD,US Dollar,0,Units,2010,2010,44.612,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2009,2009,USD,US Dollar,0,Units,2010,2010,49.122,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2010,2010,USD,US Dollar,0,Units,2010,2010,45.61,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2011,2011,USD,US Dollar,0,Units,2010,2010,49,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2012,2012,USD,US Dollar,0,Units,2010,2010,48.446,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2013,2013,USD,US Dollar,0,Units,2010,2010,48.786,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2014,2014,USD,US Dollar,0,Units,2010,2010,46.772,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",JPN,Japan,2015,2015,USD,US Dollar,0,Units,2010,2010,48.088,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2011,2011,USD,US Dollar,0,Units,2010,2010,163.407,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2012,2012,USD,US Dollar,0,Units,2010,2010,160.59,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2013,2013,USD,US Dollar,0,Units,2010,2010,179.897,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2014,2014,USD,US Dollar,0,Units,2010,2010,182.058,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2015,2015,USD,US Dollar,0,Units,2010,2010,178.163,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2016,2016,USD,US Dollar,0,Units,2010,2010,180.937,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2006,2006,USD,US Dollar,0,Units,2010,2010,506.296,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2007,2007,USD,US Dollar,0,Units,2010,2010,521.494,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2008,2008,USD,US Dollar,0,Units,2010,2010,540.316,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2009,2009,USD,US Dollar,0,Units,2010,2010,533.734,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2010,2010,USD,US Dollar,0,Units,2010,2010,554.875,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2011,2011,USD,US Dollar,0,Units,2010,2010,565.068,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2012,2012,USD,US Dollar,0,Units,2010,2010,583.77,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2013,2013,USD,US Dollar,0,Units,2010,2010,587.47,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ISR,Israel,2014,2014,USD,US Dollar,0,Units,2010,2010,606.074,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2004,2004,USD,US Dollar,0,Units,2010,2010,1294.406,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2005,2005,USD,US Dollar,0,Units,2010,2010,1336.021,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2006,2006,USD,US Dollar,0,Units,2010,2010,1363.865,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2007,2007,USD,US Dollar,0,Units,2010,2010,1396.322,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2008,2008,USD,US Dollar,0,Units,2010,2010,1455.617,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2009,2009,USD,US Dollar,0,Units,2010,2010,1470.691,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2010,2010,USD,US Dollar,0,Units,2010,2010,1490.291,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2011,2011,USD,US Dollar,0,Units,2010,2010,1493.416,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2012,2012,USD,US Dollar,0,Units,2010,2010,1537.916,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2013,2013,USD,US Dollar,0,Units,2010,2010,1503.451,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2014,2014,USD,US Dollar,0,Units,2010,2010,1507.186,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2015,2015,USD,US Dollar,0,Units,2010,2010,1497.577,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",AUT,Austria,2016,2016,USD,US Dollar,0,Units,2010,2010,1524.891,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2003,2003,USD,US Dollar,0,Units,2010,2010,744.914,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2004,2004,USD,US Dollar,0,Units,2010,2010,770.109,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2005,2005,USD,US Dollar,0,Units,2010,2010,799.448,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2006,2006,USD,US Dollar,0,Units,2010,2010,846.464,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2007,2007,USD,US Dollar,0,Units,2010,2010,875.152,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2008,2008,USD,US Dollar,0,Units,2010,2010,954.098,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2009,2009,USD,US Dollar,0,Units,2010,2010,997.652,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2010,2010,USD,US Dollar,0,Units,2010,2010,986.37,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2011,2011,USD,US Dollar,0,Units,2010,2010,1014.173,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2012,2012,USD,US Dollar,0,Units,2010,2010,979.321,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2013,2013,USD,US Dollar,0,Units,2010,2010,943.868,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2014,2014,USD,US Dollar,0,Units,2010,2010,976.375,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2015,2015,USD,US Dollar,0,Units,2010,2010,1041.843,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2016,2016,USD,US Dollar,0,Units,2010,2010,1050.7,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2011,2011,USD,US Dollar,0,Units,2010,2010,1377.229,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2012,2012,USD,US Dollar,0,Units,2010,2010,1351.749,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2013,2013,USD,US Dollar,0,Units,2010,2010,1292.479,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2014,2014,USD,US Dollar,0,Units,2010,2010,1313.424,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2015,2015,USD,US Dollar,0,Units,2010,2010,1263.922,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2016,2016,USD,US Dollar,0,Units,2010,2010,1326.418,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2011,2011,USD,US Dollar,0,Units,2010,2010,6.89,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2012,2012,USD,US Dollar,0,Units,2010,2010,7.069,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2014,2014,USD,US Dollar,0,Units,2010,2010,1.003,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2015,2015,USD,US Dollar,0,Units,2010,2010,5.944,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2016,2016,USD,US Dollar,0,Units,2010,2010,6.887,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2003,2003,USD,US Dollar,0,Units,2010,2010,70.349,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2004,2004,USD,US Dollar,0,Units,2010,2010,70.274,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2005,2005,USD,US Dollar,0,Units,2010,2010,73.139,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2006,2006,USD,US Dollar,0,Units,2010,2010,77.739,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2007,2007,USD,US Dollar,0,Units,2010,2010,80.304,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2008,2008,USD,US Dollar,0,Units,2010,2010,88.297,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2009,2009,USD,US Dollar,0,Units,2010,2010,93.253,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2010,2010,USD,US Dollar,0,Units,2010,2010,91.954,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2011,2011,USD,US Dollar,0,Units,2010,2010,93.852,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2012,2012,USD,US Dollar,0,Units,2010,2010,90.588,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2013,2013,USD,US Dollar,0,Units,2010,2010,87.304,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2014,2014,USD,US Dollar,0,Units,2010,2010,89.389,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2015,2015,USD,US Dollar,0,Units,2010,2010,96.779,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",ESP,Spain,2016,2016,USD,US Dollar,0,Units,2010,2010,97.959,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2011,2011,USD,US Dollar,0,Units,2010,2010,55.11,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2012,2012,USD,US Dollar,0,Units,2010,2010,54.56,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2013,2013,USD,US Dollar,0,Units,2010,2010,67.586,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2014,2014,USD,US Dollar,0,Units,2010,2010,61.101,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2015,2015,USD,US Dollar,0,Units,2010,2010,58.819,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",IRL,Ireland,2016,2016,USD,US Dollar,0,Units,2010,2010,62.728,,
